,prob_id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
10762,1970,0,-1,0,0,0,0,0,0,0,0
10763,1970,1,0,0,0,0,0,0,0,0,0
10764,1970,0,1,1,0,0,0,0,0,0,0
10765,1970,0,1,0,0,0,0,0,0,0,0
10766,1970,-1,1,1,0,0,0,0,0,0,0
10767,1971,0,0,0,0,0,0,0,0,-1,0
10768,1971,1,0,0,0,0,0,1,0,0,0
10769,1971,1,0,0,1,1,0,0,-1,0,0
10770,1971,0,0,0,-1,1,-1,0,1,1,0
10771,1971,0,0,0,0,0,0,-1,0,1,0
10772,1971,-1,1,0,0,0,0,0,1,0,1
10773,1971,0,-1,-1,0,0,1,1,-1,-1,-1
10774,1971,1,-1,0,0,1,0,0,0,0,-1
10775,1972,1,1,0,0,0,0,0,0,0,0
10776,1972,1,1,0,0,0,0,0,0,0,0
10777,1972,0,-1,0,0,0,0,0,0,0,0
10778,1972,1,0,0,0,0,0,0,0,0,0
10779,1972,-1,-1,0,0,0,0,0,0,0,0
10780,1972,-1,1,0,0,0,0,0,0,0,0
10781,1972,0,-1,0,0,0,0,0,0,0,0
10782,1973,1,0,0,0,0,0,0,0,0,0
10783,1974,-1,0,0,0,0,0,0,0,0,0
10784,1974,-1,0,0,0,0,0,0,0,0,0
10785,1975,0,-1,0,1,0,1,0,0,0,0
10786,1975,0,0,0,1,1,-1,1,1,0,0
10787,1975,1,0,0,0,0,0,0,0,0,0
10788,1975,0,0,0,-1,0,0,0,0,0,0
10789,1975,0,0,0,0,-1,0,0,0,-1,0
10790,1975,-1,0,0,0,0,0,0,-1,0,0
10791,1975,-1,-1,0,0,-1,0,0,0,1,-1
10792,1975,0,-1,0,0,0,-1,0,1,0,0
10793,1975,0,-1,1,0,0,1,0,0,0,1
10794,1975,0,1,0,0,0,0,0,0,-1,0
10795,1976,0,-1,0,0,0,0,0,0,0,0
10796,1976,0,-1,0,0,0,0,0,0,0,0
10797,1976,0,1,0,0,0,0,0,0,0,0
10798,1976,1,0,0,0,0,0,0,0,0,0
10799,1976,1,1,0,0,0,0,0,0,0,0
10800,1976,1,0,0,0,0,0,0,0,0,0
10801,1976,-1,1,0,0,0,0,0,0,0,0
10802,1976,1,-1,0,0,0,0,0,0,0,0
10803,1977,1,0,0,0,0,0,0,0,0,0
10804,1977,-1,0,0,0,0,0,0,0,0,0
10805,1977,1,0,0,0,0,0,0,0,0,0
10806,1977,1,0,0,0,0,0,0,0,0,0
10807,1977,1,0,0,0,0,0,0,0,0,0
10808,1977,1,0,0,0,0,0,0,0,0,0
10809,1977,1,0,0,0,0,0,0,0,0,0
10810,1977,1,0,0,0,0,0,0,0,0,0
10811,1977,1,0,0,0,0,0,0,0,0,0
10812,1977,1,0,0,0,0,0,0,0,0,0
10813,1978,-1,-1,1,1,0,0,0,0,0,0
10814,1978,0,0,1,0,-1,0,0,1,0,0
10815,1978,-1,1,0,-1,0,-1,0,-1,0,-1
10816,1978,1,0,0,0,0,1,0,0,0,0
10817,1978,0,0,1,0,0,0,0,1,1,-1
10818,1978,0,0,1,0,0,0,0,1,0,0
10819,1978,0,0,0,0,0,0,0,0,0,-1
10820,1979,0,0,1,0,0,0,0,0,0,0
10821,1980,0,0,1,0,0,0,0,0,0,0
10822,1980,0,1,0,0,0,0,0,0,0,0
10823,1980,0,0,1,0,0,0,0,0,0,0
10824,1980,1,0,1,0,0,0,0,0,0,0
10825,1981,-1,0,1,0,0,0,0,0,0,0
10826,1981,1,0,1,0,0,0,0,0,0,0
10827,1981,0,-1,0,0,0,0,0,0,0,0
10828,1982,0,1,0,0,0,0,0,0,0,0
10829,1982,0,0,0,0,1,0,0,0,1,0
10830,1982,1,0,0,0,0,0,0,-1,0,0
10831,1982,0,1,1,1,0,0,0,-1,0,0
10832,1982,0,-1,1,0,0,0,-1,-1,0,0
10833,1982,0,-1,0,0,0,0,0,0,1,0
10834,1983,1,0,0,0,0,0,0,0,0,0
10835,1983,1,1,0,0,0,0,0,0,0,0
10836,1983,-1,0,0,0,0,0,0,0,0,0
10837,1983,0,1,0,0,0,0,0,0,0,0
10838,1983,-1,0,0,0,0,0,0,0,0,0
10839,1984,1,0,0,0,0,0,0,0,0,0
10840,1984,1,0,0,0,0,0,0,0,0,0
10841,1984,-1,0,0,0,0,0,0,0,0,0
10842,1984,-1,0,0,0,0,0,0,0,0,0
10843,1984,1,0,0,0,0,0,0,0,0,0
10844,1984,-1,0,0,0,0,0,0,0,0,0
10845,1984,1,0,0,0,0,0,0,0,0,0
10846,1984,1,0,0,0,0,0,0,0,0,0
10847,1985,1,0,1,0,0,0,0,0,0,0
10848,1985,0,-1,0,0,0,0,0,0,0,0
10849,1985,0,-1,0,0,0,0,0,0,0,0
10850,1985,-1,1,0,0,0,0,0,0,0,0
10851,1985,-1,-1,0,0,0,0,0,0,0,0
10852,1985,0,0,-1,0,0,0,0,0,0,0
10853,1985,-1,0,0,0,0,0,0,0,0,0
10854,1985,-1,1,0,0,0,0,0,0,0,0
10855,1985,-1,0,0,0,0,0,0,0,0,0
10856,1986,0,0,0,0,0,0,1,0,0,0
10857,1986,1,0,-1,-1,0,1,0,0,0,0
10858,1986,0,1,0,0,1,0,-1,0,0,0
10859,1986,0,0,0,0,1,-1,0,0,0,0
10860,1987,0,1,0,0,-1,1,0,-1,0,0
10861,1987,0,-1,0,0,0,0,0,0,0,0
10862,1987,1,-1,1,0,1,1,-1,1,0,0
10863,1987,0,1,0,0,0,0,0,0,0,0
10864,1987,-1,1,0,0,0,0,-1,1,0,0
10865,1987,-1,1,0,0,0,0,1,1,0,0
10866,1987,0,0,-1,0,0,0,0,0,0,0
10867,1987,-1,0,0,-1,0,1,0,0,0,0
10868,1988,-1,-1,0,1,0,0,0,0,0,0
10869,1988,-1,0,0,0,0,0,0,0,0,0
10870,1988,0,0,1,-1,0,0,0,0,0,0
10871,1988,1,0,1,1,0,0,0,0,0,0
10872,1988,1,0,1,0,0,0,0,0,0,0
10873,1988,0,-1,0,1,0,0,0,0,0,0
10874,1988,1,0,1,0,0,0,0,0,0,0
10875,1988,0,0,0,-1,0,0,0,0,0,0
10876,1988,-1,0,0,-1,0,0,0,0,0,0
10877,1988,0,0,-1,-1,0,0,0,0,0,0
10878,1989,-1,0,0,0,0,0,0,0,0,0
10879,1989,-1,0,0,0,0,0,0,0,0,0
10880,1990,0,0,0,0,0,0,-1,0,0,0
10881,1990,0,1,1,1,0,1,0,-1,0,0
10882,1990,0,0,0,1,0,1,0,0,0,-1
10883,1990,0,0,0,0,0,0,-1,0,1,0
10884,1990,0,0,-1,0,1,-1,1,0,0,1
10885,1991,1,0,0,0,-1,0,0,0,0,0
10886,1991,0,0,0,0,-1,0,0,0,0,0
10887,1991,0,0,-1,0,1,0,0,0,0,0
10888,1991,0,0,0,0,-1,0,0,0,0,0
10889,1991,-1,-1,1,0,1,0,0,0,0,0
10890,1991,-1,0,0,0,-1,0,0,0,0,0
10891,1992,0,0,1,-1,0,-1,0,0,0,0
10892,1992,1,0,0,1,0,0,0,0,0,0
10893,1992,-1,1,0,0,-1,0,0,0,0,0
10894,1992,0,0,0,0,0,1,0,0,0,0
10895,1992,0,1,1,-1,0,0,-1,0,0,0
10896,1992,0,1,0,0,-1,0,-1,-1,0,0
10897,1992,0,0,0,0,0,-1,0,0,0,0
10898,1993,1,-1,1,1,0,0,0,0,0,0
10899,1993,1,0,0,0,-1,0,0,0,0,0
10900,1993,0,0,1,0,1,0,0,0,0,0
10901,1994,0,-1,0,0,0,0,-1,0,0,0
10902,1994,0,-1,1,-1,0,0,0,0,0,0
10903,1994,0,-1,0,0,0,0,0,0,0,0
10904,1994,-1,0,0,0,0,0,1,0,0,0
10905,1994,0,0,0,0,-1,1,0,0,0,0
10906,1995,1,0,0,0,0,0,0,0,0,0
10907,1995,-1,-1,0,0,0,0,0,0,0,0
10908,1995,1,0,0,0,0,0,0,0,0,0
10909,1995,1,1,0,0,0,0,0,0,0,0
10910,1995,1,1,0,0,0,0,0,0,0,0
10911,1995,1,1,0,0,0,0,0,0,0,0
10912,1995,-1,0,0,0,0,0,0,0,0,0
10913,1995,-1,0,0,0,0,0,0,0,0,0
10914,1996,0,-1,-1,-1,0,0,0,0,0,0
10915,1996,0,1,1,1,0,0,0,0,0,0
10916,1996,-1,-1,-1,-1,0,0,0,0,0,0
10917,1996,1,0,0,0,0,0,0,0,0,0
10918,1996,-1,0,0,0,0,0,0,0,0,0
10919,1997,0,0,1,-1,0,0,0,0,0,0
10920,1997,0,0,0,1,0,0,0,0,0,0
10921,1997,1,-1,1,0,0,0,0,0,0,0
10922,1997,0,0,1,0,-1,0,0,0,0,0
10923,1998,0,0,-1,0,0,0,0,0,0,0
10924,1998,0,0,0,0,0,0,1,0,0,0
10925,1998,-1,0,0,1,-1,0,-1,-1,-1,0
10926,1998,0,0,-1,0,0,0,0,0,0,0
10927,1998,0,0,0,-1,0,0,0,-1,-1,0
10928,1998,1,0,1,-1,0,0,0,-1,0,0
10929,1998,-1,0,0,0,0,0,0,0,0,0
10930,1998,0,-1,-1,-1,0,-1,0,0,0,0
10931,1998,0,1,1,0,0,1,0,0,0,0
10932,1998,1,-1,0,-1,0,1,0,1,0,0
10933,1999,1,0,0,-1,0,0,0,0,0,0
10934,1999,0,0,0,-1,0,0,0,0,0,0
10935,2000,0,-1,0,0,0,1,0,0,0,0
10936,2000,0,0,0,-1,0,0,0,0,0,0
10937,2000,0,0,0,0,0,1,0,0,0,0
10938,2000,1,0,1,-1,0,0,0,0,0,0
10939,2001,0,0,1,0,0,0,-1,-1,0,0
10940,2001,0,0,0,0,0,-1,0,0,0,0
10941,2001,0,0,0,0,-1,0,0,0,0,0
10942,2002,1,0,0,0,0,0,0,0,0,0
10943,2002,0,-1,0,0,0,0,0,0,0,0
10944,2002,-1,-1,0,0,0,0,0,0,0,0
10945,2002,-1,1,0,0,0,0,0,0,0,0
10946,2002,1,0,0,0,0,0,0,0,0,0
10947,2002,-1,-1,0,0,0,0,0,0,0,0
10948,2002,-1,-1,0,0,0,0,0,0,0,0
10949,2002,1,1,0,0,0,0,0,0,0,0
10950,2002,-1,-1,0,0,0,0,0,0,0,0
10951,2003,1,0,-1,0,0,0,0,0,0,0
10952,2003,1,0,1,0,0,0,0,0,0,0
10953,2003,1,0,0,0,0,0,0,0,0,0
10954,2003,0,-1,0,0,0,0,0,0,0,0
10955,2003,-1,1,1,0,0,0,0,0,0,0
10956,2004,-1,0,0,0,0,0,0,0,0,0
10957,2004,-1,0,0,0,0,0,0,0,0,0
10958,2004,-1,0,0,0,0,0,0,0,0,0
10959,2005,0,1,0,0,0,0,0,0,0,0
10960,2005,-1,1,0,0,0,0,0,0,0,0
10961,2005,1,-1,0,0,0,0,0,0,0,0
10962,2005,-1,-1,0,0,0,0,0,0,0,0
10963,2005,-1,1,0,0,0,0,0,0,0,0
10964,2005,1,1,0,0,0,0,0,0,0,0
10965,2005,1,-1,0,0,0,0,0,0,0,0
10966,2005,1,-1,0,0,0,0,0,0,0,0
10967,2005,-1,1,0,0,0,0,0,0,0,0
10968,2005,0,1,0,0,0,0,0,0,0,0
10969,2006,0,0,0,1,0,0,0,0,0,0
10970,2006,0,0,-1,1,-1,0,0,0,0,0
10971,2006,-1,0,1,1,0,0,0,0,0,0
10972,2006,0,0,1,0,-1,0,0,0,0,0
10973,2006,-1,0,1,1,0,0,1,-1,0,0
10974,2007,0,0,-1,0,0,0,0,0,0,0
10975,2007,0,0,0,0,-1,0,0,0,0,0
10976,2008,1,-1,0,0,0,0,0,0,0,0
10977,2008,0,0,-1,0,0,0,0,0,0,0
10978,2009,1,-1,-1,1,0,0,0,0,0,0
10979,2009,0,0,0,1,0,0,0,0,0,0
10980,2009,1,-1,-1,-1,0,0,0,0,0,0
10981,2009,0,1,-1,1,0,0,0,0,0,0
10982,2010,-1,0,0,-1,0,0,-1,0,0,0
10983,2010,0,0,1,0,-1,0,0,0,0,0
10984,2010,0,0,0,0,0,0,1,0,0,0
10985,2010,0,0,0,-1,0,0,0,0,0,0
10986,2010,0,-1,0,0,0,1,0,0,0,0
10987,2011,0,0,0,0,0,1,0,0,-1,1
10988,2011,-1,1,0,0,-1,0,0,0,0,1
10989,2011,-1,0,0,1,0,0,-1,0,-1,0
10990,2011,0,0,0,0,0,1,0,0,0,1
10991,2011,0,0,1,0,0,0,-1,0,-1,1
10992,2011,-1,0,1,0,0,0,0,0,0,0
10993,2012,1,0,0,0,0,0,0,0,0,0
10994,2012,-1,0,0,0,0,0,0,0,0,0
10995,2012,-1,0,0,0,0,0,0,0,0,0
10996,2012,-1,0,0,0,0,0,0,0,0,0
10997,2012,-1,0,0,0,0,0,0,0,0,0
10998,2013,-1,-1,1,0,0,0,0,0,0,0
10999,2013,-1,-1,1,0,0,0,0,0,0,0
11000,2013,-1,1,-1,0,0,0,0,0,0,0
11001,2013,0,-1,-1,0,0,0,0,0,0,0
11002,2013,1,0,1,0,0,0,0,0,0,0
11003,2013,-1,1,1,0,0,0,0,0,0,0
11004,2013,1,0,-1,0,0,0,0,0,0,0
11005,2013,-1,0,-1,0,0,0,0,0,0,0
11006,2014,0,-1,-1,1,1,-1,0,0,0,0
11007,2014,-1,0,0,0,0,0,0,0,0,0
11008,2014,0,-1,0,-1,1,-1,0,0,0,0
11009,2014,1,1,0,0,0,0,0,0,0,0
11010,2014,0,0,0,0,-1,0,0,0,0,0
11011,2014,0,-1,0,-1,0,0,0,0,0,0
11012,2015,0,0,-1,0,0,0,0,0,0,1
11013,2015,0,0,1,1,0,0,0,-1,0,0
11014,2015,0,0,-1,0,0,1,-1,0,0,0
11015,2015,0,0,1,0,-1,0,0,1,-1,0
11016,2015,0,0,0,0,-1,0,0,1,-1,-1
11017,2015,0,1,0,0,0,0,0,0,0,0
11018,2015,0,0,0,0,0,0,1,0,0,0
11019,2016,1,0,-1,0,0,0,0,0,0,0
11020,2016,1,0,1,0,0,0,0,0,0,0
11021,2016,-1,0,0,0,0,0,0,0,0,0
11022,2016,0,1,0,0,0,0,0,0,0,0
11023,2016,1,0,-1,0,0,0,0,0,0,0
11024,2016,-1,1,0,0,0,0,0,0,0,0
11025,2016,-1,1,1,0,0,0,0,0,0,0
11026,2016,1,0,1,0,0,0,0,0,0,0
11027,2017,0,-1,0,0,0,0,0,0,0,0
11028,2017,0,0,-1,-1,-1,0,0,0,0,0
11029,2018,0,0,0,0,-1,0,0,0,0,0
11030,2019,0,0,0,0,-1,0,0,0,0,0
11031,2019,0,0,0,0,1,0,0,0,0,0
11032,2019,0,1,0,0,1,0,0,-1,0,0
11033,2019,0,-1,0,-1,0,0,0,0,0,0
11034,2019,1,1,-1,0,0,1,0,-1,0,0
11035,2019,-1,0,0,0,0,0,-1,0,0,0
11036,2019,0,-1,0,0,0,0,0,0,0,0
11037,2019,-1,-1,0,-1,-1,0,0,1,0,0
11038,2019,0,1,1,-1,0,-1,1,-1,0,0
11039,2020,0,-1,0,1,1,0,-1,1,0,0
11040,2020,-1,1,-1,1,-1,1,-1,-1,0,0
11041,2020,0,0,0,-1,-1,0,0,0,0,0
11042,2020,1,0,0,0,-1,0,-1,-1,0,0
11043,2020,0,1,0,0,0,0,0,0,0,0
11044,2020,0,-1,-1,0,0,0,0,1,0,0
11045,2020,0,1,-1,0,0,0,1,-1,0,0
11046,2020,-1,1,-1,0,0,-1,1,0,0,0
11047,2021,0,0,0,0,0,0,0,0,1,-1
11048,2021,0,1,0,0,0,1,-1,1,-1,0
11049,2021,0,1,0,-1,0,-1,0,1,0,1
11050,2021,0,-1,1,0,1,0,0,0,0,0
11051,2021,0,1,0,-1,0,0,0,0,0,0
11052,2021,-1,-1,-1,-1,0,-1,-1,0,0,1
11053,2022,-1,0,0,0,0,0,0,0,0,0
11054,2022,1,1,-1,1,-1,0,0,0,0,0
11055,2022,0,1,1,0,0,0,0,0,0,0
11056,2022,1,0,0,1,0,0,0,0,0,0
11057,2022,0,-1,0,0,-1,0,0,0,0,0
11058,2022,-1,0,0,0,0,0,0,0,0,0
11059,2022,0,1,0,0,0,0,0,0,0,0
11060,2023,-1,0,0,0,0,0,0,0,0,0
11061,2023,-1,0,0,0,0,0,0,0,0,0
11062,2023,-1,0,0,0,0,0,0,0,0,0
11063,2023,-1,0,0,0,0,0,0,0,0,0
11064,2023,-1,0,0,0,0,0,0,0,0,0
11065,2023,1,0,0,0,0,0,0,0,0,0
11066,2023,-1,0,0,0,0,0,0,0,0,0
11067,2023,-1,0,0,0,0,0,0,0,0,0
11068,2023,1,0,0,0,0,0,0,0,0,0
11069,2023,-1,0,0,0,0,0,0,0,0,0
11070,2024,0,0,1,0,1,-1,0,0,0,0
11071,2024,-1,1,-1,-1,0,-1,-1,0,0,0
11072,2024,-1,-1,1,0,-1,0,-1,0,0,0
11073,2024,1,1,0,0,0,0,0,0,0,0
11074,2024,0,0,0,0,1,1,0,0,0,0
11075,2025,0,-1,-1,-1,-1,1,0,0,0,0
11076,2025,1,0,1,-1,0,0,0,0,0,0
11077,2025,-1,-1,1,0,0,0,0,0,0,0
11078,2025,0,0,0,0,-1,0,0,0,0,0
11079,2025,0,-1,0,0,0,0,0,0,0,0
11080,2025,0,1,1,-1,1,0,0,0,0,0
11081,2025,0,0,0,0,1,0,0,0,0,0
11082,2026,-1,-1,-1,-1,-1,-1,-1,-1,0,0
11083,2026,0,0,0,1,0,0,-1,0,0,0
11084,2026,0,0,0,0,0,0,1,0,0,0
11085,2026,-1,0,0,0,0,0,-1,-1,0,0
11086,2026,0,0,1,0,0,0,0,0,0,0
11087,2026,-1,-1,0,0,0,0,0,0,0,0
11088,2027,-1,1,0,0,0,0,0,0,0,0
11089,2027,0,0,1,0,0,0,0,0,0,0
11090,2027,0,1,-1,0,0,0,0,0,0,0
11091,2027,1,0,0,0,0,0,0,0,0,0
11092,2027,-1,0,1,0,0,0,0,0,0,0
11093,2027,1,1,0,0,0,0,0,0,0,0
11094,2028,0,1,-1,0,-1,0,1,0,0,0
11095,2028,0,1,0,0,0,0,-1,0,0,0
11096,2028,-1,0,0,0,-1,-1,1,0,0,0
11097,2028,0,0,1,0,1,0,0,0,0,0
11098,2028,1,1,0,-1,0,0,-1,0,0,0
11099,2028,0,0,0,-1,0,0,0,0,0,0
11100,2028,0,-1,0,0,0,0,0,0,0,0
11101,2029,0,-1,0,-1,0,1,1,0,0,0
11102,2029,0,-1,-1,-1,0,0,-1,0,0,0
11103,2029,0,0,0,0,0,0,-1,0,0,0
11104,2029,1,1,0,1,0,0,0,0,0,0
11105,2029,1,0,1,0,-1,1,0,0,0,0
11106,2029,1,0,-1,0,0,0,-1,0,0,0
11107,2030,1,0,1,1,0,0,0,0,0,0
11108,2030,-1,0,-1,0,0,0,0,0,0,0
11109,2030,0,1,0,0,0,0,0,0,0,0
11110,2030,-1,0,-1,-1,0,0,0,0,0,0
11111,2030,1,0,1,-1,0,0,0,0,0,0
11112,2031,-1,0,0,0,1,0,0,0,0,0
11113,2031,0,0,-1,0,0,0,0,0,0,0
11114,2031,1,1,1,0,1,0,0,0,0,0
11115,2031,0,0,0,0,-1,0,0,0,0,0
11116,2032,0,1,1,0,-1,0,1,-1,0,0
11117,2032,0,0,-1,-1,-1,1,0,0,0,0
11118,2032,1,1,0,0,1,-1,0,0,0,0
11119,2032,0,-1,0,1,0,0,1,-1,0,0
11120,2032,-1,0,1,0,1,0,0,0,0,0
11121,2032,0,-1,-1,0,0,0,0,0,0,0
11122,2033,-1,1,0,-1,0,-1,0,0,0,0
11123,2033,0,0,1,0,0,1,-1,0,0,0
11124,2033,1,-1,0,-1,-1,0,-1,0,0,0
11125,2033,-1,0,0,0,0,0,0,0,0,0
11126,2033,0,0,1,0,1,1,0,0,0,0
11127,2033,1,0,0,1,0,0,0,0,0,0
11128,2033,1,-1,0,1,1,-1,-1,0,0,0
11129,2034,0,0,0,0,0,0,0,0,-1,0
11130,2034,1,0,0,0,-1,0,-1,-1,-1,0
11131,2034,-1,0,0,-1,0,0,0,-1,1,0
11132,2034,0,0,0,0,0,1,0,-1,0,0
11133,2034,0,0,0,0,0,-1,1,0,0,0
11134,2034,0,1,-1,0,-1,0,0,0,-1,0
11135,2035,1,1,1,-1,-1,-1,0,0,0,0
11136,2035,1,1,-1,-1,1,0,-1,0,0,0
11137,2035,1,0,0,0,0,-1,1,0,0,0
11138,2035,1,-1,1,-1,1,1,1,0,0,0
11139,2036,0,0,1,0,0,0,0,0,0,0
11140,2036,0,1,0,0,0,0,0,-1,0,0
11141,2036,0,0,0,0,0,0,0,1,0,0
11142,2036,1,0,1,-1,-1,1,0,-1,0,0
11143,2036,0,0,0,1,0,0,-1,0,0,0
11144,2036,0,0,-1,1,0,-1,-1,0,0,0
11145,2036,-1,0,0,0,0,0,0,0,0,0
11146,2036,0,0,0,0,0,0,1,0,0,0
11147,2036,0,-1,-1,0,0,-1,-1,0,0,0
11148,2036,-1,0,-1,-1,0,1,-1,1,-1,0
11149,2037,1,0,0,0,1,1,0,1,0,-1
11150,2037,0,0,1,-1,0,-1,0,0,0,-1
11151,2037,0,0,0,0,1,-1,-1,0,0,0
11152,2037,0,0,0,0,0,0,1,0,0,0
11153,2037,-1,0,0,0,0,0,0,0,1,0
11154,2037,0,0,-1,0,0,1,0,0,0,0
11155,2037,0,0,1,-1,1,0,1,-1,0,1
11156,2037,0,0,0,0,-1,0,0,0,1,1
11157,2038,0,0,0,0,0,0,1,0,0,0
11158,2038,0,0,0,0,0,0,1,0,0,0
11159,2038,0,1,-1,-1,0,0,0,0,0,0
11160,2038,0,-1,0,0,0,0,0,0,0,0
11161,2038,0,0,0,0,0,-1,0,0,0,0
11162,2038,0,-1,1,1,0,-1,1,0,0,0
11163,2039,1,1,1,0,0,0,0,0,0,0
11164,2039,1,1,0,0,0,0,0,0,0,0
11165,2039,1,1,-1,0,0,0,0,0,0,0
11166,2039,1,-1,0,0,0,0,0,0,0,0
11167,2039,1,1,1,0,0,0,0,0,0,0
11168,2039,1,0,0,0,0,0,0,0,0,0
11169,2039,0,0,1,0,0,0,0,0,0,0
11170,2039,0,-1,0,0,0,0,0,0,0,0
11171,2039,0,-1,0,0,0,0,0,0,0,0
11172,2039,-1,1,-1,0,0,0,0,0,0,0
11173,2040,0,1,0,0,0,1,0,0,0,0
11174,2040,-1,-1,0,1,0,1,0,0,0,0
11175,2040,1,1,0,0,0,0,0,0,0,0
11176,2040,0,0,-1,0,0,1,0,0,0,0
11177,2040,0,0,0,1,1,0,0,0,0,0
11178,2040,0,-1,1,-1,-1,0,0,0,0,0
11179,2040,-1,0,0,1,-1,0,0,0,0,0
11180,2040,-1,0,0,1,0,0,0,0,0,0
11181,2040,0,0,0,1,-1,0,0,0,0,0
11182,2040,-1,0,0,0,0,0,0,0,0,0
11183,2041,0,-1,0,0,0,0,0,0,0,0
11184,2041,0,0,-1,0,0,0,0,0,0,0
11185,2041,-1,0,-1,0,0,0,0,0,0,0
11186,2041,0,0,1,0,0,0,0,0,0,0
11187,2041,1,0,0,0,0,0,0,0,0,0
11188,2041,-1,0,0,0,0,0,0,0,0,0
11189,2042,0,-1,0,0,0,0,0,0,0,0
11190,2042,1,0,0,0,0,0,0,0,0,0
11191,2042,-1,0,0,0,0,0,0,0,0,0
11192,2042,-1,0,0,0,0,0,0,0,0,0
11193,2042,1,0,0,0,0,0,0,0,0,0
11194,2042,0,-1,0,0,0,0,0,0,0,0
11195,2042,-1,1,0,0,0,0,0,0,0,0
11196,2042,-1,0,0,0,0,0,0,0,0,0
11197,2042,1,0,0,0,0,0,0,0,0,0
11198,2042,1,1,0,0,0,0,0,0,0,0
11199,2043,1,0,0,0,0,0,0,0,0,0
11200,2043,1,0,0,0,0,0,0,0,0,0
11201,2043,1,0,0,0,0,0,0,0,0,0
11202,2044,1,0,0,0,1,0,0,0,0,0
11203,2044,0,0,1,0,-1,0,0,0,0,0
11204,2044,1,0,0,0,0,0,0,0,0,0
11205,2044,-1,0,0,-1,-1,0,0,0,0,0
11206,2044,1,1,0,-1,0,0,0,0,0,0
11207,2044,0,0,0,0,1,0,0,0,0,0
11208,2044,0,-1,0,1,0,0,0,0,0,0
11209,2044,0,0,-1,-1,-1,0,0,0,0,0
11210,2044,-1,0,1,-1,-1,0,0,0,0,0
11211,2045,0,-1,-1,0,0,0,0,0,0,0
11212,2045,1,1,-1,0,0,-1,0,0,0,0
11213,2045,0,0,0,0,1,-1,0,0,0,0
11214,2045,0,0,1,0,-1,0,0,0,0,0
11215,2045,0,0,1,0,-1,1,0,0,0,0
11216,2045,0,-1,0,0,0,0,0,0,0,0
11217,2045,0,1,1,-1,-1,0,1,0,0,0
11218,2045,0,0,0,0,0,1,0,0,0,0
11219,2045,-1,0,0,0,0,1,0,0,0,0
11220,2046,0,0,-1,1,1,0,0,0,0,0
11221,2046,0,-1,0,0,0,0,0,0,0,0
11222,2046,0,-1,0,1,-1,0,0,0,0,0
11223,2046,0,0,0,-1,0,0,0,0,0,0
11224,2046,-1,0,-1,1,-1,0,0,0,0,0
11225,2047,1,1,-1,1,0,0,0,0,0,0
11226,2047,1,0,0,-1,0,0,0,0,0,0
11227,2047,-1,-1,1,0,0,0,0,0,0,0
11228,2047,-1,-1,0,0,0,0,0,0,0,0
11229,2048,0,-1,0,0,0,0,0,0,0,0
11230,2048,1,1,0,0,0,0,0,0,0,0
11231,2048,0,-1,0,0,0,0,0,0,0,0
11232,2048,0,-1,0,0,0,0,0,0,0,0
11233,2049,0,0,0,1,0,0,0,0,0,0
11234,2049,0,0,0,0,0,-1,0,0,0,0
11235,2049,0,0,0,0,1,0,0,0,0,0
11236,2049,1,0,0,0,0,1,0,0,0,0
11237,2049,-1,0,0,0,0,0,0,0,0,0
11238,2050,0,0,-1,0,0,0,0,0,0,0
11239,2050,0,-1,-1,1,1,-1,1,0,0,0
11240,2050,0,0,0,-1,0,-1,1,0,0,0
11241,2050,0,0,1,-1,1,0,1,0,0,0
11242,2050,0,1,0,-1,1,1,0,0,0,0
11243,2050,0,0,0,0,1,0,0,0,0,0
11244,2051,0,0,-1,-1,0,0,0,0,-1,0
11245,2051,1,1,0,0,1,0,0,1,-1,0
11246,2051,0,0,0,0,1,0,0,1,0,0
11247,2051,0,0,0,0,0,0,0,1,-1,0
11248,2051,-1,0,0,0,0,0,1,0,-1,0
11249,2051,1,0,0,0,0,0,0,0,1,0
11250,2051,1,0,0,0,0,0,-1,0,0,0
11251,2051,0,0,0,0,-1,0,-1,1,0,0
11252,2052,-1,1,0,0,0,0,0,0,0,0
11253,2052,0,-1,0,0,0,0,0,0,0,0
11254,2052,0,1,0,0,0,0,0,0,0,0
11255,2052,-1,0,0,0,0,0,0,0,0,0
11256,2052,1,1,0,0,0,0,0,0,0,0
11257,2052,0,-1,0,0,0,0,0,0,0,0
11258,2052,1,0,0,0,0,0,0,0,0,0
11259,2053,0,0,0,0,1,1,0,-1,0,0
11260,2053,0,0,0,0,0,0,1,0,0,0
11261,2053,0,0,0,-1,0,0,0,0,0,0
11262,2053,1,0,0,0,0,0,0,-1,0,0
11263,2053,-1,-1,0,1,-1,1,0,-1,0,0
11264,2053,0,1,0,0,0,0,0,0,0,0
11265,2054,-1,1,-1,1,0,1,1,1,0,0
11266,2054,0,-1,0,-1,0,0,0,0,0,0
11267,2054,0,-1,0,0,0,0,0,0,0,0
11268,2054,0,1,-1,0,0,-1,-1,-1,0,0
11269,2054,0,1,0,0,0,0,0,0,0,0
11270,2054,1,0,0,0,0,0,-1,0,0,0
11271,2055,-1,-1,1,0,-1,-1,0,0,0,0
11272,2055,-1,0,0,0,1,0,0,0,0,0
11273,2055,-1,0,0,0,0,0,0,0,0,0
11274,2055,0,-1,-1,1,1,-1,0,0,0,0
